text,artist
"Ah ah ah ah oo ooo ooo oo ahh  
The girls on the beach  
  
On the beach you'll find them there  
In the sun and salty air  
The girls on the beach  
Are all within reach  
If you know what to do  
  
How we love to lie around  
Girls with tans of golden brown  
The girls on the beach  
Are all within reach  
And one waits there for you  
(Girls on the beach)  
  
The sun in her hair  
The warmth of the air  
On a summer day  
  
As the sun dips out of sight  
Couples on the beach at night  
The girls on the beach  
Are all within reach  
And with the boys tonight  
(Girls on the beach)  
  
Girls on the beach, girls on the beach  
Girls on the beach, girls on the beach

",Beach Boys
"(good to my baby)  
(good to my baby)  
(good to my baby)  
(good to my baby)  
  
They think I'm bad and I treat her so mean  
But all they know is from what they've seen  
And when I get her alone now  
You know we're happy as a couple could be  
And when I give her my love it's between her and me  
  
She's my girl and I'm good to my baby  
She's my girl and I'm good to my baby  
And I know she's happy with me  
(good to my baby)  
(good to my baby)  
  
Some guys may think they'd be better for her  
But she knows just what she wants for sure  
And when we're out with our friends now  
You know that we never have to put on a show  
And we stay together while other couples come and go  
  
She's my girl and I'm good to my baby  
She's my girl and I'm good to my baby  
And I know she's happy with me  
(good to my baby)  
(good to my baby)  
  
(good to my baby)  
(good to my baby)  
(good to my baby)  
(good to my baby)  
  
She's my girl and I'm good to my baby  
She's my girl and I'm good to my baby  
  
She's my girl and I'm good to my baby  
She's my girl and I'm good to my baby

",Beach Boys
"I, I love the colorful clothes she wears  
And the way the sunlight plays upon her hair  
I hear the sound of a gentle word  
On the wind that lifts her perfume through the air  
  
I'm pickin' up good vibrations  
She's giving me excitations  
I'm pickin' up good vibrations (Oom bop, bop, good vibrations)  
She's giving me excitations(Oom bop, bop, excitations)  
Good good good good vibrations (Oom bop, bop)  
She's giving me excitations(Oom bop, bop, excitations)  
Good good good good vibrations (Oom bop, bop)  
She's giving me excitations (Oom bop, bop, excitations)  
  
Close my eyes  
She's somehow closer now  
Softly smile, I know she must be kind  
When I look in her eyes  
She goes with me to a blossom world  
  
I'm pickin' up good vibrations  
She's giving me excitations  
I'm pickin' up good vibrations (Oom bop, bop, good vibrations)  
She's giving me excitations (Oom bop, bop, excitations)  
Good good good good vibrations (Oom bop, bop)  
She's giving me excitations (Oom bop, bop, excitations)  
Good good good good vibrations (Oom bop, bop)  
She's giving me excitations (Oom bop, bop, excitations)  
  
(Ah)  
(Ah my my what elation)  
I don't know where but she sends me there  
(Ah my, my, what a sensation)  
(Ah my, my, what elations)  
(Ah my, my, what)  
  
Gotta keep those lovin' good vibrations  
A happenin' with her  
Gotta keep those lovin' good vibrations  
A happenin' with her  
Gotta keep those lovin' good vibrations  
A happenin'  
  
Ah  
Good good good good vibrations (Oom bop, bop, I'm pickin' up good vibrations)  
She's giving me excitations (Oom bop, bop, excitations)  
Good good good good vibrations (Oom bop, bop)  
She's na, na  
  
Na, na, na, na, na  
Na, na, na  
Na, na, na, na, na  
Na, na, na  
Do, do, do, do, do,  
Do, do, do  
Do, do, do, do, do,  
Do, do, do

",Beach Boys
"There's a time a for joy  
A time for tears  
A time we'll treasure through the years  
We'll remember always  
Graduation day  
  
At the senior prom  
We danced 'til three  
And there you gave your heart to me  
We'll remember always  
  
Graduation day  
Though we leave in sorrow  
All the joys we've known  
We can face tomorrow  
Knowing we'll never walk alone  
When the ivy walls  
  
Are far behind  
No matter where our paths may wind  
We'll remember always  
Graduation day  
We'll remember always  
Graduation day

",Beach Boys
"Well, since she put me down  
I've been out doin' in my head  
I come in late at night  
And in the mornin' I just lay in bed  
  
Well, Rhonda, you look so fine (look so fine)  
And I know it wouldn't take much time  
For you to help me, Rhonda  
Help me get her out of my heart  
  
[Chorus]  
Help me, Rhonda  
Help, help me, Rhonda  
Help me, Rhonda  
Help, help me, Rhonda  
Help me, Rhonda  
Help, help me, Rhonda  
Help me, Rhonda  
Help, help me, Rhonda  
Help me, Rhonda  
Help, help me, Rhonda  
Help me, Rhonda  
Help, help me, Rhonda  
Help me, Rhonda, yeah  
Get her out of my heart  
  
She was gonna be my wife  
And I was gonna be her man  
(Oh Rhonda)  
But she let another guy come between us  
And it shattered our plans  
(Oh Rhonda)  
  
Well, Rhonda, you caught my eye (caught my eye)  
And I can give you lots of reasons why  
You gotta help me, Rhonda  
Help me get her out of my heart  
  
[Chorus x 2]

",Beach Boys
"Here she comes  
Breathing life in to my thoughts  
There she goes  
Leaves a portrait in my soul  
Rolling in madness  
She does everything to me  
Wherever she goes you know the devil dances  
And the gods lay down in defeat  
  
Am I living  
Crazy woman can't you see  
That I'm giving  
Giving to you can you dig  
Me  
  
I want to live  
To learn the truth before my door  
Don't you know  
I'm a simple man for all I know  
This might be the hard way  
But it's easier for me  
To take all the changes that are always amazin'  
But to never let 'em fence me in  
  
Am I living  
Crazy woman can't you see  
That I'm giving  
Giving to you can you dig  
Me  
  
Me I'm only searchin' for the things I really need  
I can't rely on anyone to sow and grow my seeds  
I started out on empty promise I was living on my dreams  
I was a runaway son and now I'm up out of the water  
And I can barely barely breathe  
Rolling down the road  
Rolling down the road  
Rolling down the road  
Rolling down the road  
Rolling down the road  
  
Listen listen  
Hear the music play  
Listen listen  
Hear the music play yeah  
Listen listen  
Hear the music play  
Listen listen  
Hear the music play  
  
Am I living  
Crazy woman can't you see  
That I'm giving  
Giving to you can you dig  
Me

",Beach Boys
"It starts with just a little glance now  
Right away you're thinkin' 'bout romance now  
You know you ought to take it slower  
But you just can't wait to get to know her  
  
A brand new love affair is such a beautiful thing  
But if you're not careful think about the pain it can bring  
  
It makes you feel so bad  
It makes your heart feel sad  
It makes your days go wrong  
It makes your nights so long  
  
You've got to keep in mind love is here today  
And it's gone tomorrow  
It's here and gone so fast  
  
Right now you think that she's perfection  
This time is really an exception  
Well you know I hate to be a downer  
But I'm the guy she left before you found her  
  
Well I'm not saying you won't have a good love with her  
But I keep on remembering things like they were  
  
She made me feel so bad  
She made my heart feel sad  
She made my days go wrong  
And made my nights so long  
  
You've got to keep in mind love is here today  
And it's gone tomorrow  
It's here and gone so fast  
  
Keep in mind love is here today  
And it's gone tomorrow  
It's here and gone so fast  
  
Love is here today  
And it's gone tomorrow  
It's here and gone so fast

",Beach Boys
"Hey, little tomboy, sit here on my lap  
I got things that I gotta tell you  
No more skateboards, put away your baseball mitt.  
Your rough livin' days are through  
You could find places to go  
You could see that boys love you so  
They're doin' it all over the world  
Hey little hey little hey little tomboy  
Time to turn into a girl  
Hey little hey little hey little tomboy  
They're doin' it all over the world  
Hey, little tomboy, I've had my eyes on you  
Thinkin' what a girl you could be  
Mmm, I smell perfume, let's try some cut-off jeans  
Look at all the changes I see  
I'm gonna teach you to kiss  
You're gonna feel just like this  
They're doin' it all over the world  
Hey little hey little hey little tomboy  
Time to turn into a girl  
Hey little hey little hey little tomboy  
They're doin' it all over the world  
(Hey little hey little hey little tomboy)  
I'm gonna make you a girl  
(Hey little hey little hey little tomboy)  
You'd make a beautiful girl  
(Hey little hey little hey little tomboy)  
They're doing it all over the world  
  

",Beach Boys
"Hold on dear brother  
Hold on dear brother  
Hold on dear brother  
Oh brother  
Ooooo  
  
Tried to close my eyes  
To all around me  
Oh no you just can't escape  
If I lose one friend  
Will I still have you  
  
Won't you please  
Hold on dear brother  
Hold on dear brother  
Hold on dear brother  
Oh brother  
Ooooo  
  
What can I love that isn't you  
But you never understand inside of me  
Till you realize a look  
You never get more than you took  
  
Won't you please  
Hold on dear brother  
Hold on dear brother  
Hold on dear brother  
Oh brother  
Brother  
  
In your heart you know it love  
A simple feeling that you shout  
I want your love  
You touch my hand  
I need your love  
To carry me home  
  
In your heart you know it love  
A simple feeling that you shout  
I want your love  
You touch my  
I need your love  
To carry me home  
  
Hold on dear brother  
Hold on dear brother  
Hold on dear brother  
Hold on dear brother  
Hold on dear brother  
Hold on dear brother  
Hold on dear brother  
Hold on dear brother  
Hold on dear brother

",Beach Boys
"Hot fun in the summertime  
(yeah bow bow bow)  
Hot fun in the summertime  
(yeah yeah yeah)  
  
End of the spring  
And here she comes back  
(hi hi hi hi) (yeah)  
Those summer days those summer days  
  
That's when i had most of my fun back  
(hi hi hi hi) (yeah)  
Those summer days those summer days  
(bow bow bow do doop)  
  
Aww we can bum bum where we want to  
(bow bow bow do doop)  
Hey we're out of school  
(bow bow bow do doop)  
County fair in the country side  
(bow bow bow do doop)  
And everything is cool  
(bow bow bow do doop)  
  
(bow bow bow)  
(hot fun in the summertime)  
We can do what we want to  
(yeah bow bow bow)  
(hot fun in the summertime)  
Out of school  
(bow bow bow)  
(hot fun in the summertime)  
We can do what we want to  
  
First day of fall and there she goes back  
(bye bye bye bye) (yeah)  
Those summer days, those summer days  
(bow bow bow do doop)  
  
Aww we can bum bum where we want to  
(bow bow bow do doop)  
Hey we're out of school  
(bow bow bow do doop)  
County fair in the country side  
(bow bow bow do doop)  
And everything is cool  
(bow bow bow do doop)  
  
(bow bow bow)  
(hot fun in the summertime)  
We can do what we want to  
(yeah bow bow bow)  
(hot fun in the summertime)  
Out of school  
(bow bow bow)  
(hot fun in the summertime)  
We can do what we want to  
Yeah yeah yeah  
  
(bow bow bow do doop) (yeah)  
(bow bow bow do doop) (yeah)  
(bow bow bow do doop) (yeah)  
(bow bow bow do doop) (yeah)  
Yeah yeah yeah what we want to  
(hot fun in the summertime)  
(bow bow bow do doop) (yeah)  
(hot fun in the summertime)  
(bow bow bow do doop) (yeah)  
(hot fun in the summertime)  
(bow bow bow do doop) (yeah)  
(hot fun in the summertime)  
(bow bow bow do doop) (yeah)  
(hot fun in the summertime)  
(bow bow bow do doop) (yeah)  
(hot fun in the summertime)  
(bow bow bow do doop) (yeah)

",Beach Boys
"Oh we was dancing in a really big city  
Got excited by the sound of a party  
Now my heart beat while the music was groovin'  
And if you wanted to you couldn't keep from movin'  
Look around do you believe what you seein'  
The walls are movin' the ceiling's a-reelin'  
Couples over in the corner romancin'  
  
Oh the boys are with me to do some outta sight dancin'  
Gotta girl givin' me some lessons  
And now she's gonna be my confession  
Aren't you glad we found our way in here  
Put another record up on the player  
  
Hey there's a stoned party dancin' with the police  
Don't have to worry about disturbing the peace  
Met a fine chick that really got to me  
Good Lord how she boogalooed to me  
Oh my how she boogalooed it to me  
Come on sock it sock it to me  
  
S-O-C-K I-T to me

",Beach Boys
"Oo ooo ooo ooo ooo ooo ooo  
Ah ah ah ah  
Oo ooo ooo ooo ooo ooo ooo  
Ah ah ah ah  
Oo ooo ooo ooo ooo ooo ooo  
Ah ah ah ah  
  
Hush hush  
Hushabye  
Hushabye  
Hushabye  
Oh my darlin' don't you cry  
Guardian angels up above  
Take care of the one I love  
  
Oo ooo ooo ooo ooo ooo ooo  
Ah ah ah ah  
  
Hush hush  
Hushabye  
  
Oo ooo ooo ooo ooo ooo ooo  
Ah ah ah ah  
  
Hush hush  
Hushabye  
  
Oooo oooo oooo oooo  
  
Lullabye and goodnight  
In your dreams I hold you tight  
Lullabye and goodnight  
Til the dawn's early light  
  
Pillows lying on your bed  
Oh my darling rest your head  
Sandman will be coming soon  
Singing you a slumber tune  
  
Oo ooo oooo oooo ooo ooo ooo  
Hush  
Hush  
Hushabye  
Oo ooo oooo oooo ooo ooo ooo  
Hush  
Hush  
Hushabye  
Oo ooo oooo oooo ooo ooo ooo  
  
Oo ooo oooo oooo ooo ooo ooo  
Ah ah ah ah

",Beach Boys
"Ahhhhhh oooooo  
  
This is the way  
I always dreamed it would be  
The way that it is, oh oh  
When you are holding me  
I never had a love of my own  
Maybe that's why when we're all alone  
  
I can hear music  
I can hear music  
The sound of the city baby seems to disappear  
I can hear music  
Sweet sweet music  
Whenever you touch me baby  
Whenever you're near  
  
Lovin' you  
It keeps me satisfied  
And I can't explain, oh no  
The way I'm feeling inside  
You look at me we kiss and then  
I close my eyes and here it comes again  
  
I can hear music  
I can hear music  
The sound of the city baby seems to disappear  
I can hear music  
Sweet sweet music  
Whenever you touch me baby  
Whenever you're near  
  
I hear the music all the time, yeah  
I hear the music, hold me tight now baby  
I hear the music all the time  
I hear the music  
I hear the music (baby)  
  
Ahhhhh  
  
I can hear music  
I can hear music  
The sound of the city baby seems to disappear  
I can hear music  
Sweet sweet music  
Whenever you touch me baby  
Whenever you're near

",Beach Boys
"Well I've gone steady with a-lots of girls  
And to all of them I tried to be true  
But I'm so glad I never promised them  
What I promised you  
  
And that's I do (I do, yes I do)  
Take you (take you, I'll take you)  
For my wife (for my, for my wife)  
For the rest of my life (ah yes the rest of my life)  
  
Well I heard from my folks  
Time and time again  
To make sure that I found the right one  
And every time you meet  
Your heart will beat  
And you'll want to say  
  
You'll say I do (I do, yes I do)  
Take you (take you, I'll take you)  
For my wife (for my, for my wife)  
For the rest of my life (ah yes the rest of my life now)  
  
Oh yes I do (I do, yes I do)  
Take you (take you, I'll take you)  
For my wife (for my, for my wife)  
For the rest of my life (ah yes the rest of my life now)  
  
Ah ha ha I do (I do, yes I do)  
Take you (take you, I'll take you)  
For my wife (for my, for my wife)  
For the rest of my life (ah yes the rest of my life now)  
  
Ah ha ha I do (I do, yes I do)  
Take you (take you, I'll take you)  
For my wife (for my, for my wife)  
For the rest of my life (ah yes the rest of my life now)  
  
Ah ha yes I do (I do, yes I do)  
Take you (take you, I'll take you)  
For my wife (for my, for my wife)  
For the rest of my life

",Beach Boys
"When you say you do  
Makes me want to spend life with you  
I never knew life could be so good  
When you say you care  
Want to be right there beside you  
And show the world  
You've been good to me  
And you know I do  
  
All my love  
You are my love  
Without your love I go nowhere  
All my love  
You are my life  
You are the girl I'm dreaming of  
You're the one I really love  
I do love you  
I do love you  
I do love you  
I do love you  
  
When you say it's true  
Lets me know we'll be forever  
Insightful joy  
Of a love so good  
Want to be right there beside you  
And tell the world  
You've been good to me  
And you know I do  
  
All my love  
You are my love  
Without your love I go nowhere  
All my love  
You are my live  
You are the girl I'm dreaming of  
You're the one I really love  
I do love you  
I do love you  
I do love you  
I do love you

",Beach Boys
"Round round get around  
I get around  
Yeah  
Get around round round I get around  
I get around  
Get around round round I get around  
From town to town  
Get around round round I get around  
I'm a real cool head  
Get around round round I get around  
I'm makin' real good bread  
  
I'm gettin' bugged driving up and down the same old strip  
I gotta finda new place where the kids are hip  
  
My buddies and me are getting real well known  
Yeah, the bad guys know us and they leave us alone  
  
I get around  
Get around round round I get around  
From town to town  
Get around round round I get around  
I'm a real cool head  
Get around round round I get around  
I'm makin' real good bread  
Get around round round I get around  
I get around  
Round  
Get around round round oooo  
Wah wa ooo  
Wah wa ooo  
Wah wa ooo  
  
We always take my car cause it's never been beat  
And we've never missed yet with the girls we meet  
  
None of the guys go steady cause it wouldn't be right  
To leave their best girl home now on Saturday night  
  
I get around  
Get around round round I get around  
From town to town  
Get around round round I get around  
I'm a real cool head  
Get around round round I get around  
I'm makin' real good bread  
Get around round round I get around  
I get around  
Round  
Ah ah ah ah ah ah ah ah  
  
Round round get around  
I get around  
Yeah  
Get around round round I get around  
Get around round round I get around  
Wah wa ooo  
Get around round round I get around  
Oooo ooo ooo  
Get around round round I get around  
Ahh ooo ooo  
Get around round round I get around  
Ahh ooo ooo  
Get around round round I get around  
Ahh ooo ooo

",Beach Boys
"Five long days and I'm tired of working  
I'm going to see my boss today  
In fifteen minutes I'll be on the train  
'Cause I just got my pay  
Now I could take and sock away my dough  
And make me six percent a year  
But it's not much fun to wait around for that  
When I can spend it while it's here  
Ah  
Let's get dressed up  
And see a movie  
I like spending my money  
And I like having a good time  
Good times sure make me happy  
And I'm so happy  
'Cause I just got my pay  
Monday morning I'm up and at it  
Those last two days were good for my soul  
It's time to do my working thing  
I'm late so I got to roll  
My take home comes to 'bout ninety-five  
And my boss is giving me some praise  
If it weren't for me the place would fall apart  
I think I'll hit him up for a raise  
(Hit 'I'm up get a rais)  
Ah  
Let's get undressed  
And climb in bed too  
I like spending my money  
And I like having a good time  
Good times sure make me happy  
And I'm so happy  
'Cause I just got my pay  
Dada dada da  
Dadada  
Da da da da da  
Dadada  

",Beach Boys
"(Just groovy.)  
(Beatle?)  
(What is it, what is it?)  
(No--hey, faster.)  
(It's Paul. Paul is the [...].)  
([...])  
(Who?)  
(Paul!)  
  
I should have known better with a girl like you  
That I would love everything that you do  
And I do, hey hey hey, and I do  
  
(Faster!)  
Woah-oh I should have realized what a kiss could be  
That this could only happen to me  
Can't you see, can't you see...  
  
That when I tell you that I love you, oh  
You're gonna say you love me too, oo oo oo oo  
Bow bow bow  
And when I ask you to be mi-i-i-ine  
You're gonna say you love me too  
You love me too  
(Harmonics!)  
You love me too  
You love me too  
  
(Great. Now, ""Tell Me Why."" How does that go? That's my favorite Beatles
song.)  
(One more time. Tell me why.)  
(Who knows.)  
(Hey, 7Up! I want some 7Up.)  
(Hey, I got some.)  
(Over here, I want some ice cubes!)

",Beach Boys
"[Hello I'm the Pied Piper from the far away land of Night]  
[Nobody knows anything about my existence]  
[I only want to know kids]  
[Late at night when people are sleeping]  
[I go into their old radios and turn them into magic transistors]  
[And fly outside with them]  
[I come from such a far away land of Night]  
[That I'm fascinated with the funny music I hear on your radios]  
[You are the first to know of me]  
[You can't see me I'm hidden]  
[But you can see the green glow I make]  
[I heard you laugh last night]  
[I figured that you would be amused by me]  
[Listen to this]  
  
(Bow bow)  
(I'm the Pied Piper)  
(Bow bow bow bow bow)  
(In the radio)  
  
(Bow bow)  
(I'm the Pied Piper)  
(Bow bow bow bow bow)  
(In the radio)  
  
(Bow bow)  
(I'm the Pied Piper)  
(Bow bow bow bow bow)  
(In the radio)  
  
Then the prince heard something he never knew could be  
(Bow bow)  
(I'm the Pied Piper)  
(Bow bow bow bow bow)  
(In the radio)  
  
The hidden Pied Piper was laughing  
(Bow bow)  
(I'm the Pied Piper)  
(Bow bow bow bow bow)  
(In the radio)  
  
As the prince moved his head back and forth with the music going on  
(Bow bow)  
(I'm the Pied Piper)  
(Bow bow bow bow bow)  
(In the radio)  
  
When the music died down the Piper said that ""every night  
(Bow bow)  
(I'm the Pied Piper)  
(Bow bow bow bow bow)  
(In the radio)  
  
After midnight if you leave your on your transistor radio  
(Bow bow)  
(I'm the Pied Piper)  
(Bow bow bow bow bow)  
(In the radio)  
  
I'll promise to bring more magic music to you  
(Bow bow)  
(I'm the Pied Piper)  
(Bow bow bow bow bow)  
(In the radio)  
  
No one"" he said "" will ever believe you so why tell of me to anyone?  
(Bow bow)  
(I'm the Pied Piper)  
(Bow bow bow bow bow)  
(In the radio)  
  
You are my only friend of night"" said the Pied Piper ""and I'll talk to  
You again some night""  
  
(Bow bow)  
(I'm the Pied Piper)  
(Bow bow bow bow bow)  
(In the radio)  
  
Then the radio was glowing no more  
As it fell into the hands of the fascinated prince  
He ran back amazed and he hopped right back into bed  
  
That night he dreamt all night  
Mostly about his radio and his friend the Pied Piper  
  
The prince did try what the Piper said to do  
But for weeks at night  
He heard nothing like the music of that magic night  
  
""That Pied Piper must have been joking"" he said  
""There's nothing but Bach on this radio  
I'm gonna throw it back up in the attic for good""  
This he sat disbelieving the young prince so loud  
That two of his brothers overheard him  
The next day those two brothers took the radio from the attic and turned  
It on  
(Dom dom kingdom)  
There it was the music had to be from the Pied Piper himself  
  
(My radio is radiatin' through the)  
(Dom dom kingdom)  
(Through the misty night)  
(Through the misty night)  
  
(Dom dom kingdom)  
(My radio is radiatin' through the)  
(Dom dom kingdom)  
(Through the misty night)  
(Through the misty night)  
  
(Dom dom kingdom)  
The prince's sisters ran in their brother's room  
(My radio is radiatin' through the)  
(Dom dom kingdom)  
And they were all dancing and screaming with joy  
(Through the misty night)  
(Through the misty night)  
But the transistor was playing too loud  
  
And their mother heard it  
(Dom dom kingdom)  
""What are you doing there? What is that you're listening too?  
Give me that radio at once"" she said

",Beach Boys
"I came along when he broke your heart  
That's when you needed someone  
To help forget about him  
  
I gave you love with a brand new start  
That's what you needed the most  
To set your broken heart free  
  
I know you cried, and you felt blue  
But when I could I gave strength to you  
I'm waiting for the day when you can love again  
  
I kissed your lips  
And when your face looked sad  
It made me think about him  
And that you still loved him so  
  
But you know that pretty soon  
I made you feel glad  
That you belonged to me  
And love began to show  
  
He hurt you then, but that's all gone  
I guess I'm saying you're the only one  
I'm waiting for the day when you can love again  
  
He hurt you then, but that's all done  
I guess I'm saying you're the only one  
I'm waiting for the day when you can love again  
  
You didn't think that I could sit around and let him work  
You didn't think that I could sit around and let (watch) him take you  
You didn't think that I could sit around and let him go  
You didn't think that I could sit back and let you go  
You didn't think...

",Beach Boys
"When I'm behind the wheel  
Horses of gas and steel  
The highway is my home  
In fiberglass and chrome  
Fantasy car shiny Corvette  
Let's take a ride you can't forget  
Come on pretty lady ride with me  
  
In my car  
I'm captain of my destiny  
In my car  
Pretty babe come cruise with me  
  
Come for a drive  
And we'll arrive  
Feelin' alive  
  
I'm master of my fate  
When I accelerate  
My new Vette is my throne  
When on the road we roam we roam we roam roam  
Cruisin' like we're in a dream  
Feelin' like we're still sixteen  
Being a part of the great American scene  
  
In my car  
I'm captain of my destiny  
In my car  
Pretty babe come cruise with me  
  
Come for a drive  
And we'll arrive  
Feelin' alive  
  
Cruise cruise cruise with me baby  
Now move move up in the stratosphere  
Zoom zoom zoom with me darlin' now  
We're still cruisin' after all these  
Cruisin' after all these years  
  
Wind blowing in my hair  
I feel like a millionaire  
Radio is blasting strong  
We're breaking out in song  
Blazing trails both near and far  
Park my car behind a star  
Life is full of possibilities  
  
In my car  
I'm captain of my destiny  
In my car  
Oh pretty babe come cruise with me  
  
Come for a drive  
And we'll arrive  
Feelin' alive  
  
In my car  
I'm captain of my destiny  
In my car  
Oh pretty babe come cruise with me

",Beach Boys
"Do you ever get the feelin' that you got to get away  
It's a sympton of the fever all across the U. S. A.  
My family doctor told me ""son the flu is what you have""  
But I know it's island fever and I got it real bad  
  
Hey doc I need a pain reliever  
(Oooo I got it bad) I got the island fever  
I got it bad I got the island fever  
(Oooo I got it bad) I got the island fever  
  
My baby caught it and I'm not quite sure how  
(Oooo I got it bad) I got the island fever  
She might have got it from her travel brochure now  
(Oooo I got it bad)  
  
(Bow bow bow ooo)  
Come on baby wouldn't it be nice (Bow bow bow ooo)  
If I could take you down to paradise (Bow bow bow ooo)  
Sweet little mama gotta get away (Bow bow bow ooo)  
Your daddy knows a little hideaway (Bow bow bow ooo)  
  
Hey girl I got some good advice  
Drive your dad mad and  
Make him take you down to paradise  
  
I've been pickin' up a love vibration  
(Oooo I got it bad) I got the island fever  
Comin' from a little island nation  
(Oooo I got it bad) I got the island fever  
For my own self-preservation  
(Oooo I got it bad) I got the island fever  
Better make a quick reservation  
(Oooo I got it bad)  
  
(Bow bow bow ooo)  
Come on baby wouldn't it be nice (Bow bow bow ooo)  
If I could take you down to paradise (Bow bow bow ooo)  
Sweet little mama gotta get away (Bow bow bow ooo)  
Your daddy knows a little hideaway (Bow bow bow ooo)  
  
Hey girl I got some good advice  
Drive your dad mad and  
Make him take you down to paradise  
  
(Bow bow bow ooo)  
Come on baby wouldn't it be nice (Bow bow bow ooo)  
If I could take you down to paradise (Bow bow bow ooo)  
Sweet little mama gotta get away (Bow bow bow ooo)  
Your daddy knows a little hideaway (Bow bow bow ooo)

",Beach Boys
"When it's ice cream weather get the gang back together  
Roll down your windows and ride  
They'll be sleepin' in the sand dunes dancin' in the streets  
They're just tryin' to keep the summer alive  
  
They're just tryin' to keep the summer alive  
(sum sum summer ah live)  
They're just tryin' to keep the summer alive  
(ah keep the summer)  
They're just tryin' to keep the summer alive  
(sum sum summer alive)  
They're just tryin' to keep the summer alive  
(try to keep the summer)  
  
When it's ice cream weather all the girls will look better  
The boys try to give them a ride  
To the one last party 'fore the school bell rings  
They're just tryin' to keep the summer alive  
  
They're just tryin' to keep the summer alive  
(sum sum summer)  
They're just tryin' to keep the summer alive  
(sum sum summer)  
They're just tryin' to keep t alive)  
They're just tryin' to keep the summer alive  
(alive)  
  
Lay down in the sun  
And watch the clouds roll by  
And bein' with the one you love  
In the summertime  
  
When it's last september back in school we'll remember  
The cure for the wintertime blues  
Grab your girl hit the road head on down to the beach  
You'll be comin' home with sand in your shoes  
  
They're just tryin' to keep the summer alive  
(sum sum summer )  
They're just tryin' to keep the summer alive  
(sum sum summer)  
They're just tryin' to keep the summer alive  
(sum sum summer)  
They're just tryin' to keep the summer alive  
(alive)  
They're just tryin' to keep the summer alive  
(yeah yeah uh huh i know we'll keep the summer)  
We're just tryin' to keep the summer alive  
(yeah yeah uh huh i know we'll keep the summer)  
Just tryin' to keep the summer alive  
(yeah yeah uh huh i know we'll keep the summer)  
Just tryin' to keep the summer alive  
(yeah yeah uh huh i know we'll keep the summer)  
Keep the summer alive  
(yeah yeah uh huh i know we'll keep the summer)  
We'll just  
(yeah yeah uh huh i know we'll keep the summer)  
Keep the summer alive  
They're just tryin' to keep the summer alive  
(yeah yeah uh huh i know we'll keep the summer)  
Yeah tryin' to keep the summer alive  
(yeah yeah uh huh i know we'll keep the summer)  
(yeah yeah uh huh i know we'll keep the summer)  
(yeah yeah uh huh i know we'll keep the summer)  
(yeah yeah uh huh i know we'll keep the summer)  
(yeah yeah uh huh i know we'll keep the summer)  
(yeah yeah uh huh i know we'll keep the summer)

",Beach Boys
"Please don't let me argue anymore  
I won't make you worry like before  
Can't remember what we fought about  
Late late last night we said it was over  
But i remember when we thought it out  
We both had a broken heart  
Woah baby  
(kiss me baby)  
Woah baby  
(love to only)  
Woah baby  
(kiss me baby)  
Woah baby  
(love to only)  
As i drove away i felt a tear  
It hit me i was losing someone dear  
Told my folks i would be alright  
Tossed and i turned, my head was so heavy  
Then i wondered as it got light  
Were you still awake like me?  
Woah baby  
(kiss me baby)  
Woah baby  
(love to only)  
Woah baby  
(kiss me baby)  
Woah baby  
(love to only)  
Time  
Woah baby  
(kiss me baby)  
Woah baby  
(love to only)  
Woah baby  
(kiss me baby)  
Woah baby  
(love to only)  
Woah baby  
(kiss me baby)  
Woah baby  
(love to only)

",Beach Boys
"I've been overseas for almost a year  
Any time now precious land should appear  
I've been away from my lover so long  
Look there matey, but I could be wrong  
  
Oh land ahoy, land ahoy, sailor boy  
(Land ahoy land ahoy Papa's toy l'ahoy)  
Oh land ahoy, land ahoy, sailor boy  
(Land ahoy land ahoy Papa's toy l'ahoy)  
Oh land ahoy, land ahoy, sailor boy  
(Land ahoy land ahoy Papa's toy l'ahoy)  
Oh land ahoy, land ahoy, sailor boy  
(Land ahoy land ahoy Papa's toy l'ahoy)  
  
Listen here matey, in an hour or so  
We'll be sitting on the land that we know  
We'll leave this ship and run to outstreched arms  
And soon we'll be living with our lover's charms  
  
Oh land ahoy, land ahoy, sailor boy  
(Land ahoy land ahoy Papa's toy l'ahoy)  
Oh land ahoy, land ahoy, sailor boy  
(Land ahoy land ahoy Papa's toy l'ahoy)  
Oh land ahoy, land ahoy, sailor boy  
(Land ahoy land ahoy Papa's toy l'ahoy)  
Oh land ahoy, land ahoy, sailor boy  
(Land ahoy land ahoy Papa's toy l'ahoy)  
  
Listen here matey, in an hour or so  
We'll be sitting on the land that we know  
We'll leave this ship and run to outstreched arms  
And soon we'll be living with our lover's charms  
  
Oh land ahoy, land ahoy, sailor boy  
(Land ahoy land ahoy Papa's toy l'ahoy)  
Oh land ahoy, land ahoy, sailor boy  
(Land ahoy land ahoy Papa's toy l'ahoy)  
Oh land ahoy, land ahoy, sailor boy  
(Land ahoy land ahoy Papa's toy l'ahoy)  
Oh land ahoy, land ahoy, sailor boy  
(Land ahoy land ahoy Papa's toy l'ahoy)

",Beach Boys
